element_type,osmid,leisure,geometry,ele,gnis:county_id,gnis:created,gnis:feature_id,gnis:state_id,historic,name,wikidata,barrier,source,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:state,addr:street,description,building,fee,opening_hours,operator,material,artwork_type,tourism,level,wheelchair,memorial,nodes,operator:type,operator:wikidata,operator:short,alt_name,boundary,owner,ownership,protected,protection_title,landuse,surface,wikipedia,garden:type,fence_type,ref:bcrp,address,short_name,loc_name,official_name,name:en,name:lt,website,attraction,email,not:operator:wikidata,dog,alt_name:en,alt_name:wikidata,demolished:building,garden:style,source:date,source:leisure,owner:short,owner:wikidata,park:type,restriction,sport,addr:unit,year_of_construction,surface_1,height,note,leaf_cycle,leaf_type,natural,artist_name,start_date,import,layer,basin,image,wikimedia_commons,survey:date,ways,type,protect_class,phone,operator:alt_name,operator:website,start_date:operator,source:operator,was:landuse
way,80318086,park,"POLYGON ((-76.5993411 39.3029501, -76.5980107 39.3029916, -76.5979356 39.3018086, -76.5992714 39.3017629, -76.5993411 39.3029501))",27,510,12/04/1996,1709324,24,,Madison Square,Q49520654,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[937425554, 937425555, 937425556, 358249564, 937425554]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,82422915,park,"POLYGON ((-76.5783391 39.2796495, -76.5781782 39.2798031, -76.5780781 39.2798392, -76.5779475 39.2798862, -76.5773006 39.2799144, -76.577244 39.2789648, -76.5780845 39.27946, -76.5783067 39.2795908, -76.5783391 39.2796495))",,,,,,,Saint Casimir's Park,,,,,Baltimore,US,2719,21224,MD,O'Donnell Street,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[959444032, 959444033, 1864476127, 959444034, 3432388591, 959444040, 1864476141, 1864476152, 959444032]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83580878,park,"POLYGON ((-76.6097653 39.2806191, -76.6097337 39.2801091, -76.6097373 39.2800578, -76.6096744 39.2791284, -76.6096355 39.2791056, -76.6076166 39.2791717, -76.6075992 39.278996, -76.6076811 39.2789939, -76.6076502 39.2786752, -76.6074155 39.2786981, -76.6073538 39.2781437, -76.6071339 39.278179, -76.6072669 39.2803677, -76.6072753 39.2806173, -76.6072825 39.2807179, -76.6075079 39.2807126, -76.6097653 39.2806191))",,,,,,,Federal Hill Park,Q23135007,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[973346962, 4495515462, 4495515461, 973346963, 8952500795, 973346964, 973346970, 973346971, 973346972, 973346973, 973346975, 358245163, 1518521281, 973346980, 1518521269, 4495515460, 973346962]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,85585339,park,"POLYGON ((-76.6422284 39.2872877, -76.6421766 39.2864928, -76.6409719 39.2865398, -76.6410238 39.2873347, -76.6422284 39.2872877))",30,510,09/12/1979,598198,24,,Union Square,Q49573222,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[992820176, 992820177, 992820178, 358245782, 992820176]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,85585348,park,"POLYGON ((-76.6395401 39.2907149, -76.6394946 39.2898212, -76.6383373 39.2898565, -76.6383829 39.2907503, -76.6395401 39.2907149))",,,,597433,,,Franklin Square,,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[992820259, 992820260, 358245186, 992820262, 992820259]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,85609472,park,"POLYGON ((-76.5420208 39.294389, -76.5420257 39.292534, -76.542204 39.2919922, -76.5427559 39.2918526, -76.5431797 39.2918728, -76.544331 39.2918912, -76.5444111 39.291885, -76.544502 39.2918002, -76.5444319 39.2905996, -76.5444303 39.2905707, -76.544219 39.2905687, -76.5438596 39.2905816, -76.5434325 39.2905993, -76.5430724 39.2906122, -76.5425514 39.2906351, -76.5419821 39.29066, -76.5415536 39.2906735, -76.5414175 39.290674, -76.5412492 39.2906621, -76.541011 39.290636, -76.5402273 39.290542, -76.5402018 39.2905391, -76.5400386 39.2906814, -76.5400547 39.2912407, -76.5400955 39.2918396, -76.5402801 39.2943611, -76.5420208 39.294389))",24,,,,,,Joseph E. Lee Park,Q49508850,,,,Baltimore,US,6200,21224,MD,East Pratt Street,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[993053255, 6298462724, 6298462725, 6298462726, 6298462731, 6298462787, 6298462786, 993053379, 6298462785, 993053382, 993053041, 10140140434, 10140140433, 993053036, 10140140432, 993053034, 993053033, 10140140431, 10140140430, 993053031, 10140140429, 993053029, 993053393, 10140140428, 993053395, 993053256, 993053255]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,85727576,garden,"POLYGON ((-76.6466429 39.2788461, -76.646512 39.2785688, -76.6468464 39.278485, -76.6469725 39.2787512, -76.6466429 39.2788461))",,,,,,,Carroll Park City Farm,,,,,,,,,,,,,,,,,,,,,,"[995122682, 995123129, 995122589, 995122546, 995122682]",,,,,,,,,,allotments,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89710022,park,"POLYGON ((-76.5708743 39.2782538, -76.5708026 39.2774022, -76.5703153 39.2772986, -76.5696689 39.2772116, -76.5695305 39.2772315, -76.5694715 39.2772772, -76.5695361 39.2780547, -76.570249 39.2780263, -76.5702649 39.2782719, -76.5708743 39.2782538))",,,,,,,Canton Soccer Park,,,,,,,,,,,,,,,,,,,,,,"[1039612221, 1039612195, 1039612174, 1039612178, 1039612193, 1039612227, 1039612236, 1745765436, 1745765443, 1039612221]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94669393,park,"POLYGON ((-76.6719826 39.3494718, -76.6716238 39.3489883, -76.6722069 39.3486476, -76.6724522 39.3489067, -76.6726686 39.3487925, -76.6728559 39.3489985, -76.6719826 39.3494718))",134,510,09/12/1979,597937,24,,Queensbury Park,Q49547271,,,,Baltimore,,,21215,MD,Queensberry Avenue,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1099055793, 1099055797, 1099055799, 1099055801, 1099055802, 1099055804, 1099055793]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95035178,park,"POLYGON ((-76.6780074 39.3610984, -76.6773208 39.3603374, -76.6796568 39.3590885, -76.6803642 39.3598434, -76.6780074 39.3610984))",121,510,12/04/1996,1708355,24,,Irvin Luckman Memorial Park,Q49505465,,,,Baltimore,US,2809,21215,MD,Glen Avenue,,,,,,,,,,,,"[1102750761, 3643495424, 1102750764, 1102750765, 1102750761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100893180,park,"POLYGON ((-76.5764022 39.3021236, -76.5763338 39.3009333, -76.5756672 39.3009623, -76.5756579 39.3007133, -76.5756391 39.3002504, -76.5747929 39.3002743, -76.5729984 39.3003417, -76.5729435 39.3003988, -76.5729904 39.3014491, -76.5729368 39.3019015, -76.5729797 39.3025076, -76.5767133 39.3023623, -76.5767012 39.3021184, -76.5764022 39.3021236))",,,,,,,Frank C. Bocek Park,Q49491285,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1165920733, 1165920709, 1165920744, 1165920749, 1165920752, 1165920730, 1165920755, 4875011576, 1165920750, 1165920743, 1165920721, 1165920710, 4875011577, 1165920733]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102713089,park,"POLYGON ((-76.682378 39.2667426, -76.6819674 39.2663143, -76.6818976 39.2662651, -76.6814483 39.2659483, -76.6813463 39.2658764, -76.6812697 39.2659385, -76.680869 39.2662636, -76.6786573 39.2680576, -76.6791589 39.2684469, -76.6795894 39.2680752, -76.6801231 39.2681157, -76.6808889 39.2679745, -76.6815394 39.268015, -76.682378 39.2667426))",,,,,,,Violetville Park,,,,,,,,,,,,,,sunrise-sunset,,,,,,,,"[1186277454, 9512591056, 9514363159, 9514363158, 1186277453, 9515007703, 9515059734, 1186283045, 1186283046, 1186283047, 2817047466, 1186283048, 1186283049, 1186277454]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103285189,park,"POLYGON ((-76.6207793 39.2664444, -76.6206693 39.2663478, -76.6206304 39.2662803, -76.6206116 39.2660187, -76.6206371 39.2658027, -76.6206626 39.2655815, -76.6207404 39.2654652, -76.6208383 39.2653697, -76.6208906 39.265269, -76.6206291 39.2651101, -76.619701 39.2650624, -76.617287 39.2651423, -76.6173755 39.2665783, -76.6184224 39.2665371, -76.618441 39.2665364, -76.6207793 39.2664444))",,510,09/12/1979,598141,24,,Swann Park,Q49568326,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1192679004, 244510319, 3053842881, 3053842857, 244510320, 244510321, 3053842841, 244510322, 3053841730, 1192679205, 3053841719, 358245754, 1192679174, 5077988801, 5077988878, 1192679004]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103285201,park,"POLYGON ((-76.6092972 39.2716584, -76.6091973 39.2697615, -76.6091414 39.2687007, -76.6069548 39.2687931, -76.6068961 39.2687956, -76.606894 39.2690587, -76.6065184 39.269067, -76.6067008 39.2717913, -76.6092972 39.2716584))",,,,,,,Riverside Park,Q30600057,,,,,,,,,,,,,,,,,,,,,"[1192679178, 10799617146, 848214480, 10799617128, 848214444, 1192679045, 1192679064, 1192679137, 1192679178]",,,,,,,,,,,,en:Riverside Park (Baltimore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103695706,park,"POLYGON ((-76.5987986 39.2706492, -76.5991592 39.2700391, -76.5994048 39.2696234, -76.5988469 39.2694406, -76.5991705 39.268874, -76.5986685 39.2686966, -76.5977418 39.2702837, -76.5987986 39.2706492))",,,,,,,South Baltimore Little League,,,,,,,,,,,,,,,,,,,,,,"[1197204880, 1821034620, 1197204873, 1197204879, 1197204931, 1197204907, 1197204929, 1197204880]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105766889,garden,"POLYGON ((-76.7059606 39.3083899, -76.7060363 39.3080906, -76.7056206 39.3080277, -76.7055449 39.308327, -76.7057223 39.3083538, -76.7057083 39.3084093, -76.7057776 39.3084198, -76.7057916 39.3083643, -76.7059606 39.3083899))",,,,,,,Leakin Park City Farm,,fence,USGS Ortho,,,,,,,,,,,,,,,,,,,"[1217895657, 1217895963, 1217894896, 1217895587, 1217895086, 1217895698, 1217896125, 1217895337, 1217895657]",,,,,,,,,,allotments,,,community,chain_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106906035,park,"POLYGON ((-76.6235544 39.2891101, -76.6235195 39.2885933, -76.623149 39.2886083, -76.6230677 39.2886115, -76.6230002 39.2886143, -76.6229302 39.2886171, -76.6228671 39.2886197, -76.6224054 39.2886383, -76.6224403 39.2891552, -76.6235544 39.2891101))",22,510,12/04/1996,1708333,24,,University Square Park,Q49573424,,,,Baltimore,US,501,21201,MD,West Baltimore Street,,,,,,,,,,,,"[1229294955, 1229294887, 4972610453, 4972610452, 4972610444, 4972610448, 4972610445, 1229294877, 3432398983, 1229294955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109485081,park,"POLYGON ((-76.6087012 39.2885668, -76.6086314 39.2879232, -76.6084598 39.2879482, -76.6079448 39.2879772, -76.6079823 39.2886042, -76.6087012 39.2885668))",4,510,12/04/1996,1707850,24,,Holocaust Memorial,Q49502548,,,,,,,,,,,,,,,,,,,,,"[1253199608, 1253199641, 1253199565, 1253199706, 1253199576, 1253199608]",,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109491653,park,"POLYGON ((-76.5759204 39.2793259, -76.5759518 39.2792955, -76.5759758 39.2792723, -76.5759597 39.2790854, -76.5759345 39.27907, -76.5758953 39.279046, -76.5755037 39.2790605, -76.5754683 39.2790889, -76.5754313 39.2791187, -76.5754367 39.2792931, -76.5754743 39.279315, -76.5755256 39.2793448, -76.5759204 39.2793259))",,,,,,,Canton Square,,,,,,,,,,,,,,,,,,,,,,"[1253272534, 1864343747, 1253272536, 1253272525, 1864343737, 1253272523, 1253272524, 1864343745, 1253272563, 1253272564, 1864343740, 1253272542, 1253272534]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112910184,park,"POLYGON ((-76.6374545 39.3303213, -76.6355757 39.3306616, -76.6351263 39.3307431, -76.6350945 39.3307488, -76.6350317 39.3307602, -76.6346053 39.3293014, -76.6344823 39.3289113, -76.6341789 39.3283024, -76.634521 39.3280983, -76.6354294 39.3275349, -76.6367824 39.327944, -76.6371056 39.3291328, -76.6374545 39.3303213))",69,,,,,,Roosevelt Park,Q49553463,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1282194370, 4161922813, 4161922077, 4161922078, 1282194347, 1282194319, 1282194352, 1282194334, 1282194372, 1282194351, 1282194332, 1282194368, 1282194370]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114570160,park,"POLYGON ((-76.6704051 39.2881394, -76.6704745 39.2883039, -76.6704177 39.2883694, -76.6705576 39.2885833, -76.6703882 39.2887251, -76.6704511 39.28878, -76.6701825 39.2889817, -76.6711713 39.2897544, -76.6699103 39.2907235, -76.6683183 39.2894655, -76.6690166 39.2889224, -76.6690398 39.2889413, -76.6702468 39.2880298, -76.6704051 39.2881394))",,,,,,,Hilton Park,,,,,,,3100,,,Phelps Lane,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1297460815, 1297460363, 1297460819, 1297460575, 1297460573, 1297460715, 1297460471, 1297460641, 1297460543, 1297460421, 1297460822, 1297460687, 1297460465, 1297460815]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693975,park,"POLYGON ((-76.6667752 39.3376423, -76.6665114 39.3372934, -76.6655433 39.3377422, -76.665451 39.3376239, -76.665354 39.3376686, -76.6651635 39.3377565, -76.6653297 39.3379891, -76.6656937 39.3378198, -76.6658764 39.3380708, -76.6661109 39.3379529, -76.6662321 39.3378994, -76.6663736 39.337827, -76.6667752 39.3376423))",,,,,,,Classen & Park Heights Park,,,Baltimore City Landuse and Parcel shapefiles,,Baltimore,US,4307,21215,MD,Reisterstown Road,,,,dawn-dusk,Baltimore City Department of Recreation & Parks,,,,,,,"[3432409197, 1298555293, 1298555388, 1298555484, 5874363485, 1298555581, 1298555673, 1298555765, 1298555248, 5874363502, 5874363501, 1298555526, 3432409197]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693976,park,"POLYGON ((-76.6598692 39.3319906, -76.6594932 39.3314696, -76.6593627 39.3312888, -76.6591174 39.3313949, -76.6592505 39.3315759, -76.6596318 39.3320947, -76.6598692 39.3319906))",,,,,,,Cottage Avenue Park,,,Baltimore City Landuse and Parcel shapefiles,,,,,,,,,,,,Baltimore City Dept of Rec & Parks,,,,,,,"[1298555317, 6820853017, 1298555671, 1298555763, 6820853015, 1298555247, 1298555317]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693980,park,"POLYGON ((-76.6664786 39.3432006, -76.6659352 39.3424152, -76.6656292 39.3425111, -76.6657162 39.3426376, -76.6657875 39.3426111, -76.6662676 39.3432863, -76.6664786 39.3432006))",128,510,09/12/1979,597862,24,,Pall Mall Playground,Q49537122,,,,,,,,,,,,,,,,,,,,,"[1298555432, 1298555791, 1298555269, 1298555357, 1298555458, 1298555552, 1298555432]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693981,park,"POLYGON ((-76.6693419 39.341082, -76.6695688 39.3405658, -76.6695582 39.3405393, -76.6688935 39.3403394, -76.6687352 39.3405679, -76.669276 39.3410963, -76.6693419 39.341082))",,,,,,,Hyde Park,,,Baltimore City Landuse and Parcel shapefiles,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1298555425, 1298555783, 1298555262, 1298555349, 1298555450, 1298555544, 1298555425]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693982,park,"POLYGON ((-76.6746959 39.3456593, -76.6750151 39.3458368, -76.675052 39.3458144, -76.6752683 39.3459368, -76.6745167 39.3464317, -76.6744985 39.3464437, -76.674449 39.3464761, -76.6743985 39.3464373, -76.6740198 39.346215, -76.6738806 39.3461333, -76.6735379 39.3463753, -76.6732934 39.3461846, -76.6730301 39.3459525, -76.6730191 39.3459143, -76.6730356 39.3458718, -76.6730338 39.3458194, -76.672988 39.34576, -76.673204 39.3455674, -76.6732882 39.3454542, -76.6734694 39.3452716, -76.6736562 39.3451173, -76.6737788 39.3451357, -76.6739179 39.3452036, -76.6746959 39.3456593))",,,,,,,C.C. Jackson Park,,,Baltimore City Landuse and Parcel shapefiles,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1298555221, 1298555312, 1298555409, 1298555502, 1298555379, 5874414335, 5874414431, 5874414430, 5874414352, 1099041247, 1099041245, 1099041243, 5874414416, 5874414415, 5874414414, 5874414413, 5874414453, 5874414452, 5874414451, 5874414450, 5874414456, 5874414412, 5874414411, 1298555221]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693984,park,"POLYGON ((-76.6677475 39.3146469, -76.6678451 39.316026, -76.6693745 39.3189535, -76.66948 39.3191085, -76.6695986 39.3192166, -76.6697674 39.3193166, -76.6700258 39.3194206, -76.6702763 39.3195002, -76.6729054 39.3203101, -76.6729396 39.3209588, -76.6714339 39.3239738, -76.6649596 39.322057, -76.6649425 39.3218693, -76.6649223 39.3216469, -76.6649075 39.3213382, -76.6648469 39.3210077, -76.6647994 39.3208629, -76.6651206 39.3208283, -76.6650956 39.3206546, -76.6650848 39.3205002, -76.6651765 39.3161729, -76.6651554 39.3159974, -76.6650842 39.3158118, -76.6645885 39.3147611, -76.6647797 39.3147542, -76.6668369 39.3146798, -76.6677475 39.3146469))",94,510,09/12/1979,597522,24,,Hanlon Park,Q49497654,,Baltimore City Landuse and Parcel shapefiles,,Baltimore,US,3001,21216,MD,North Hilton Street,,,,,,,,,,,,"[3432410541, 1298555448, 1298555543, 1298555638, 1298555732, 1298555214, 1298555303, 1298555399, 1298555494, 1298555592, 1298555684, 1298555225, 2217261985, 1298555788, 1298555267, 1298555354, 1298555455, 1298555549, 1298555643, 1298555738, 1298555219, 1298555310, 1298555407, 1298555561, 9748472617, 9748472616, 3432410541]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693986,park,"POLYGON ((-76.6613834 39.335766, -76.6612332 39.3354465, -76.6607384 39.3356519, -76.6608711 39.3359216, -76.6613834 39.335766))",,,,,,,,,,Baltimore City Landuse and Parcel shapefiles,,,,,,,,,,,,,,,,,,,"[1298555659, 1298555402, 1298555497, 1298555595, 1298555659]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693988,park,"POLYGON ((-76.6669173 39.3356497, -76.6681681 39.3350586, -76.667783 39.3349239, -76.6674321 39.3347566, -76.667171 39.3346159, -76.6668861 39.334418, -76.6666065 39.3341834, -76.6663269 39.3339283, -76.6660605 39.333657, -76.6658601 39.3334142, -76.6657387 39.3331959, -76.6656385 39.3328572, -76.6654908 39.3323921, -76.6653148 39.3317068, -76.6650421 39.3312366, -76.6646733 39.3312242, -76.6640352 39.3312173, -76.6648498 39.3322901, -76.6644792 39.3324797, -76.6657479 39.3341208, -76.6657881 39.3341913, -76.6669173 39.3356497))",111,510,12/04/1996,1708327,24,,Towanda Park,,,Baltimore City Landuse and Parcel shapefiles,,Baltimore,,4126,21215,MD,Towanda Avenue,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1298555359, 1298555717, 1298555813, 1298555288, 1298555382, 1298555478, 1298555575, 1298555666, 1298555758, 1298555243, 1298555332, 1298555427, 1298555522, 1298555340, 2158383921, 2158383920, 1298555440, 1298555536, 1298555631, 1298555724, 1298555206, 1298555359]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693989,park,"POLYGON ((-76.6564394 39.3569258, -76.6565713 39.3568768, -76.657128 39.3565545, -76.6576927 39.356328, -76.6600647 39.3553692, -76.6603549 39.3552733, -76.6606241 39.3551978, -76.6608325 39.3551529, -76.6612177 39.3550958, -76.6615554 39.3550754, -76.6619222 39.3550856, -76.662223 39.3551141, -76.6627111 39.3552019, -76.6630937 39.355308, -76.663405 39.3554242, -76.6637138 39.3555671, -76.6639671 39.3557221, -76.6641438 39.3558833, -76.6629934 39.3562648, -76.6596847 39.3573807, -76.6608246 39.3593433, -76.6586584 39.3601165, -76.6579169 39.3588863, -76.6577349 39.3591577, -76.6576328 39.3589875, -76.6573972 39.3585946, -76.6560076 39.3593263, -76.655595 39.3596226, -76.6546763 39.3580533, -76.6545449 39.3578357, -76.6550119 39.357548, -76.655537 39.3572991, -76.6559803 39.3570768, -76.6564394 39.3569258))",,,,,,,Northwest Park,,,Baltimore City Landuse and Parcel shapefiles,,,,,,,,"Once a private school campus until the middle of the 20th century, this land was bought by University of Baltimore for expansion. The expansion was blocked by neighbors and the land became a park and athletic facilities for the university (later merged wi",,,,University of Maryland,,,,,,,"[1298555259, 1298555346, 1298555446, 1298555606, 1298555698, 1298555792, 1298555270, 1298555358, 1298555459, 1298555553, 1298555646, 1298555743, 1298555223, 1298555314, 1298555411, 1298555505, 1298555602, 1298555693, 1298555786, 1298555324, 1298555419, 1298555514, 1298555612, 1298555704, 11013181441, 1298555798, 11013181440, 1298555275, 11013181510, 1298555365, 1298555465, 1298555559, 1298555651, 1298555259]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693991,park,"POLYGON ((-76.656335 39.3310023, -76.6550631 39.3311678, -76.6546997 39.3305467, -76.6550045 39.3304378, -76.6555408 39.3301318, -76.6552272 39.3298553, -76.6554441 39.3296354, -76.6556434 39.3293792, -76.655784 39.3291503, -76.6558632 39.329012, -76.6562383 39.3291231, -76.656206 39.3291866, -76.6563936 39.32925, -76.6564317 39.3291888, -76.6567511 39.3292772, -76.657176 39.3292319, -76.6576537 39.3290211, -76.6579702 39.3294291, -76.6577387 39.3295243, -76.6576537 39.3296127, -76.6574427 39.3300638, -76.656165 39.3303426, -76.656335 39.3310023))",,,,,,,Greenspring Avenue Park,,,Baltimore City Landuse and Parcel shapefiles,,Baltimore,,2336,21211,MD,Druid Park Drive,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1298555233, 1298555586, 1298555678, 1298555770, 1298555253, 1298555438, 1298555533, 1298555628, 1298555721, 1298555817, 1298555292, 1298555387, 1298555483, 1298555580, 1298555672, 1298555764, 1298555305, 1298555401, 1298555496, 1298555594, 1298555686, 1298555777, 1298555233]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114693992,park,"POLYGON ((-76.6617105 39.3344411, -76.6614223 39.3340368, -76.6612118 39.334152, -76.6614757 39.3345309, -76.6617105 39.3344411))",,,,,,,Keyworth Avenue Park,,,Baltimore City Landuse and Parcel shapefiles,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[1298555241, 1298555599, 1298555690, 1298555782, 1298555241]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
